date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:24:15	133847/133847	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202020%2015:39:06%20GMT	https://quomodosoft.com/html/glint/assets/img/about/about1.png	C:/Users/kingh/Downloads/shii/Website%20IG/Bhatti/a/quomodosoft.com/html/glint/assets/img/about/about1.png	(from https://quomodosoft.com/html/glint/assets/css/theme.css)
19:24:15	15628/15628	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2012%20Jan%202020%2015:39:04%20GMT	https://quomodosoft.com/html/glint/assets/img/about/about-shape.svg	C:/Users/kingh/Downloads/shii/Website%20IG/Bhatti/a/quomodosoft.com/html/glint/assets/img/about/about-shape.svg	(from https://quomodosoft.com/html/glint/assets/css/theme.css)
19:24:15	15718/15718	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2012%20Jan%202020%2015:39:04%20GMT	https://quomodosoft.com/html/glint/assets/img/about/about-shape2.svg	C:/Users/kingh/Downloads/shii/Website%20IG/Bhatti/a/quomodosoft.com/html/glint/assets/img/about/about-shape2.svg	(from https://quomodosoft.com/html/glint/assets/css/theme.css)
19:24:16	20440/20440	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2012%20Jan%202020%2015:39:20%20GMT	https://quomodosoft.com/html/glint/assets/img/bg/about-bg.svg	C:/Users/kingh/Downloads/shii/Website%20IG/Bhatti/a/quomodosoft.com/html/glint/assets/img/bg/about-bg.svg	(from https://quomodosoft.com/html/glint/assets/css/theme.css)
19:24:16	3152/3152	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2012%20Jan%202020%2015:39:28%20GMT	https://quomodosoft.com/html/glint/assets/img/bg/skill-bg1.svg	C:/Users/kingh/Downloads/shii/Website%20IG/Bhatti/a/quomodosoft.com/html/glint/assets/img/bg/skill-bg1.svg	(from https://quomodosoft.com/html/glint/assets/css/theme.css)
19:24:16	32001/32001	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2012%20Jan%202020%2015:39:28%20GMT	https://quomodosoft.com/html/glint/assets/img/bg/service-bg.svg	C:/Users/kingh/Downloads/shii/Website%20IG/Bhatti/a/quomodosoft.com/html/glint/assets/img/bg/service-bg.svg	(from https://quomodosoft.com/html/glint/assets/css/theme.css)
19:24:16	10781/10781	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jan%202020%2015:39:26%20GMT	https://quomodosoft.com/html/glint/assets/img/bg/project-bg.jpg	C:/Users/kingh/Downloads/shii/Website%20IG/Bhatti/a/quomodosoft.com/html/glint/assets/img/bg/project-bg.jpg	(from https://quomodosoft.com/html/glint/assets/css/theme.css)
19:24:17	776/776	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2012%20Jan%202020%2015:39:26%20GMT	https://quomodosoft.com/html/glint/assets/img/bg/portfolio-bg.svg	C:/Users/kingh/Downloads/shii/Website%20IG/Bhatti/a/quomodosoft.com/html/glint/assets/img/bg/portfolio-bg.svg	(from https://quomodosoft.com/html/glint/assets/css/theme.css)
19:24:17	14907/14907	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202020%2015:39:18%20GMT	https://quomodosoft.com/html/glint/assets/img/bg/about-bg.png	C:/Users/kingh/Downloads/shii/Website%20IG/Bhatti/a/quomodosoft.com/html/glint/assets/img/bg/about-bg.png	(from https://quomodosoft.com/html/glint/assets/css/theme.css)
19:24:17	10507/10507	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202020%2015:39:28%20GMT	https://quomodosoft.com/html/glint/assets/img/bg/testimonials-bg.png	C:/Users/kingh/Downloads/shii/Website%20IG/Bhatti/a/quomodosoft.com/html/glint/assets/img/bg/testimonials-bg.png	(from https://quomodosoft.com/html/glint/assets/css/theme.css)
19:24:18	52701/52701	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202020%2015:39:24%20GMT	https://quomodosoft.com/html/glint/assets/img/bg/map.png	C:/Users/kingh/Downloads/shii/Website%20IG/Bhatti/a/quomodosoft.com/html/glint/assets/img/bg/map.png	(from https://quomodosoft.com/html/glint/assets/css/theme.css)
19:24:18	14270/14270	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202020%2015:39:20%20GMT	https://quomodosoft.com/html/glint/assets/img/bg/footer-bg.png	C:/Users/kingh/Downloads/shii/Website%20IG/Bhatti/a/quomodosoft.com/html/glint/assets/img/bg/footer-bg.png	(from https://quomodosoft.com/html/glint/assets/css/theme.css)
19:24:18	30163/30163	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jan%202020%2015:40:18%20GMT	https://quomodosoft.com/html/glint/assets/img/project/portfolio1.jpg	C:/Users/kingh/Downloads/shii/Website%20IG/Bhatti/a/quomodosoft.com/html/glint/assets/img/project/portfolio1.jpg	(from https://quomodosoft.com/html/glint/assets/css/inner.css)
19:24:19	14458/14458	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jan%202020%2015:40:18%20GMT	https://quomodosoft.com/html/glint/assets/img/project/portfolio2.jpg	C:/Users/kingh/Downloads/shii/Website%20IG/Bhatti/a/quomodosoft.com/html/glint/assets/img/project/portfolio2.jpg	(from https://quomodosoft.com/html/glint/assets/css/inner.css)
19:24:19	14606/14606	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jan%202020%2015:40:20%20GMT	https://quomodosoft.com/html/glint/assets/img/project/portfolio3.jpg	C:/Users/kingh/Downloads/shii/Website%20IG/Bhatti/a/quomodosoft.com/html/glint/assets/img/project/portfolio3.jpg	(from https://quomodosoft.com/html/glint/assets/css/inner.css)
19:24:19	15153/15153	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jan%202020%2015:40:20%20GMT	https://quomodosoft.com/html/glint/assets/img/project/portfolio4.jpg	C:/Users/kingh/Downloads/shii/Website%20IG/Bhatti/a/quomodosoft.com/html/glint/assets/img/project/portfolio4.jpg	(from https://quomodosoft.com/html/glint/assets/css/inner.css)
19:24:19	13843/13843	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jan%202020%2015:40:20%20GMT	https://quomodosoft.com/html/glint/assets/img/project/portfolio5.jpg	C:/Users/kingh/Downloads/shii/Website%20IG/Bhatti/a/quomodosoft.com/html/glint/assets/img/project/portfolio5.jpg	(from https://quomodosoft.com/html/glint/assets/css/inner.css)
19:24:20	15299/15299	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jan%202020%2015:40:22%20GMT	https://quomodosoft.com/html/glint/assets/img/project/portfolio6.jpg	C:/Users/kingh/Downloads/shii/Website%20IG/Bhatti/a/quomodosoft.com/html/glint/assets/img/project/portfolio6.jpg	(from https://quomodosoft.com/html/glint/assets/css/inner.css)
19:24:20	32199/32199	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jan%202020%2015:40:16%20GMT	https://quomodosoft.com/html/glint/assets/img/project/01.jpg	C:/Users/kingh/Downloads/shii/Website%20IG/Bhatti/a/quomodosoft.com/html/glint/assets/img/project/01.jpg	(from https://quomodosoft.com/html/glint/assets/css/inner.css)
19:24:20	9584/9584	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jan%202020%2015:40:16%20GMT	https://quomodosoft.com/html/glint/assets/img/project/02.jpg	C:/Users/kingh/Downloads/shii/Website%20IG/Bhatti/a/quomodosoft.com/html/glint/assets/img/project/02.jpg	(from https://quomodosoft.com/html/glint/assets/css/inner.css)
19:24:20	6902/6902	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jan%202020%2015:40:18%20GMT	https://quomodosoft.com/html/glint/assets/img/project/03.jpg	C:/Users/kingh/Downloads/shii/Website%20IG/Bhatti/a/quomodosoft.com/html/glint/assets/img/project/03.jpg	(from https://quomodosoft.com/html/glint/assets/css/inner.css)
19:24:21	6685/6685	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2012%20Jan%202020%2015:40:12%20GMT	https://quomodosoft.com/html/glint/assets/img/logo/logo.svg	C:/Users/kingh/Downloads/shii/Website%20IG/Bhatti/a/quomodosoft.com/html/glint/assets/img/logo/logo.svg	(from https://quomodosoft.com/html/glint/index1.html)
19:24:21	400/400	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202020%2015:39:52%20GMT	https://quomodosoft.com/html/glint/assets/img/icon/cta1.png	C:/Users/kingh/Downloads/shii/Website%20IG/Bhatti/a/quomodosoft.com/html/glint/assets/img/icon/cta1.png	(from https://quomodosoft.com/html/glint/index1.html)
19:24:22	174158/174158	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202020%2015:39:12%20GMT	https://quomodosoft.com/html/glint/assets/img/author/author3.png	C:/Users/kingh/Downloads/shii/Website%20IG/Bhatti/a/quomodosoft.com/html/glint/assets/img/author/author3.png	(from https://quomodosoft.com/html/glint/index1.html)
19:24:22	3057/3057	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2012%20Jan%202020%2015:39:20%20GMT	https://quomodosoft.com/html/glint/assets/img/bg/circle_shape.svg	C:/Users/kingh/Downloads/shii/Website%20IG/Bhatti/a/quomodosoft.com/html/glint/assets/img/bg/circle_shape.svg	(from https://quomodosoft.com/html/glint/index1.html)
19:24:22	221/221	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202020%2015:39:52%20GMT	https://quomodosoft.com/html/glint/assets/img/icon/cta2.png	C:/Users/kingh/Downloads/shii/Website%20IG/Bhatti/a/quomodosoft.com/html/glint/assets/img/icon/cta2.png	(from https://quomodosoft.com/html/glint/index1.html)
19:24:22	178/178	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202020%2015:39:54%20GMT	https://quomodosoft.com/html/glint/assets/img/icon/cta3.png	C:/Users/kingh/Downloads/shii/Website%20IG/Bhatti/a/quomodosoft.com/html/glint/assets/img/icon/cta3.png	(from https://quomodosoft.com/html/glint/index1.html)
19:24:23	1092/1092	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2012%20Jan%202020%2015:39:56%20GMT	https://quomodosoft.com/html/glint/assets/img/icon/cta6.svg	C:/Users/kingh/Downloads/shii/Website%20IG/Bhatti/a/quomodosoft.com/html/glint/assets/img/icon/cta6.svg	(from https://quomodosoft.com/html/glint/index1.html)
19:24:23	945/945	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202020%2015:39:54%20GMT	https://quomodosoft.com/html/glint/assets/img/icon/cta5.png	C:/Users/kingh/Downloads/shii/Website%20IG/Bhatti/a/quomodosoft.com/html/glint/assets/img/icon/cta5.png	(from https://quomodosoft.com/html/glint/index1.html)
19:24:23	1037/1037	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2012%20Jan%202020%2015:39:56%20GMT	https://quomodosoft.com/html/glint/assets/img/icon/cta7.svg	C:/Users/kingh/Downloads/shii/Website%20IG/Bhatti/a/quomodosoft.com/html/glint/assets/img/icon/cta7.svg	(from https://quomodosoft.com/html/glint/index1.html)
19:24:25	174660/174660	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202020%2015:40:40%20GMT	https://quomodosoft.com/html/glint/assets/img/social/social4.png	C:/Users/kingh/Downloads/shii/Website%20IG/Bhatti/a/quomodosoft.com/html/glint/assets/img/social/social4.png	(from https://quomodosoft.com/html/glint/index1.html)
19:24:25	774782/774782	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2012%20Jan%202020%2015:39:34%20GMT	https://quomodosoft.com/html/glint/assets/img/bg/world-map.svg	C:/Users/kingh/Downloads/shii/Website%20IG/Bhatti/a/quomodosoft.com/html/glint/assets/img/bg/world-map.svg	(from https://quomodosoft.com/html/glint/index1.html)
19:24:25	73382/73382	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202020%2015:40:38%20GMT	https://quomodosoft.com/html/glint/assets/img/social/social2.png	C:/Users/kingh/Downloads/shii/Website%20IG/Bhatti/a/quomodosoft.com/html/glint/assets/img/social/social2.png	(from https://quomodosoft.com/html/glint/index1.html)
19:24:25	131182/131182	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202020%2015:40:40%20GMT	https://quomodosoft.com/html/glint/assets/img/social/social3.png	C:/Users/kingh/Downloads/shii/Website%20IG/Bhatti/a/quomodosoft.com/html/glint/assets/img/social/social3.png	(from https://quomodosoft.com/html/glint/index1.html)
19:24:26	400/400	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202020%2015:39:54%20GMT	https://quomodosoft.com/html/glint/assets/img/icon/cta4.png	C:/Users/kingh/Downloads/shii/Website%20IG/Bhatti/a/quomodosoft.com/html/glint/assets/img/icon/cta4.png	(from https://quomodosoft.com/html/glint/index1.html)
19:24:26	5447/5447	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jan%202020%2015:39:24%20GMT	https://quomodosoft.com/html/glint/assets/img/bg/inner-header-bg.jpg	C:/Users/kingh/Downloads/shii/Website%20IG/Bhatti/a/quomodosoft.com/html/glint/assets/img/bg/inner-header-bg.jpg	(from https://quomodosoft.com/html/glint/about.html)
19:24:26	653543/653543	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202020%2015:40:38%20GMT	https://quomodosoft.com/html/glint/assets/img/social/social1.png	C:/Users/kingh/Downloads/shii/Website%20IG/Bhatti/a/quomodosoft.com/html/glint/assets/img/social/social1.png	(from https://quomodosoft.com/html/glint/index1.html)
19:24:26	738/738	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2012%20Jan%202020%2015:39:22%20GMT	https://quomodosoft.com/html/glint/assets/img/bg/inner-bg1.svg	C:/Users/kingh/Downloads/shii/Website%20IG/Bhatti/a/quomodosoft.com/html/glint/assets/img/bg/inner-bg1.svg	(from https://quomodosoft.com/html/glint/portfolio.html)
19:24:27	24103/24103	---M--	200	added ('OK')	application/javascript	date:Sun,%2012%20Jan%202020%2015:40:54%20GMT	https://quomodosoft.com/html/glint/assets/js/plugins/mesonry.mon.js	C:/Users/kingh/Downloads/shii/Website%20IG/Bhatti/a/quomodosoft.com/html/glint/assets/js/plugins/mesonry.mon.js	(from https://quomodosoft.com/html/glint/portfolio.html)
19:24:27	15052/15052	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jan%202020%2015:39:36%20GMT	https://quomodosoft.com/html/glint/assets/img/blog/blog1.jpg	C:/Users/kingh/Downloads/shii/Website%20IG/Bhatti/a/quomodosoft.com/html/glint/assets/img/blog/blog1.jpg	(from https://quomodosoft.com/html/glint/blog.html)
19:24:27	4885/4885	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202020%2015:39:12%20GMT	https://quomodosoft.com/html/glint/assets/img/author/author4.png	C:/Users/kingh/Downloads/shii/Website%20IG/Bhatti/a/quomodosoft.com/html/glint/assets/img/author/author4.png	(from https://quomodosoft.com/html/glint/blog.html)
19:24:28	24083/24083	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jan%202020%2015:39:36%20GMT	https://quomodosoft.com/html/glint/assets/img/blog/blog2.jpg	C:/Users/kingh/Downloads/shii/Website%20IG/Bhatti/a/quomodosoft.com/html/glint/assets/img/blog/blog2.jpg	(from https://quomodosoft.com/html/glint/blog.html)
19:24:28	386/386	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2012%20Jan%202020%2015:40:00%20GMT	https://quomodosoft.com/html/glint/assets/img/icon/quote-primery.svg	C:/Users/kingh/Downloads/shii/Website%20IG/Bhatti/a/quomodosoft.com/html/glint/assets/img/icon/quote-primery.svg	(from https://quomodosoft.com/html/glint/blog.html)
19:24:28	2450/2450	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2012%20Jan%202020%2015:39:14%20GMT	https://quomodosoft.com/html/glint/assets/img/author/signature.svg	C:/Users/kingh/Downloads/shii/Website%20IG/Bhatti/a/quomodosoft.com/html/glint/assets/img/author/signature.svg	(from https://quomodosoft.com/html/glint/blog.html)
19:24:28	1752/1752	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jan%202020%2015:39:38%20GMT	https://quomodosoft.com/html/glint/assets/img/blog/recent-post1.jpg	C:/Users/kingh/Downloads/shii/Website%20IG/Bhatti/a/quomodosoft.com/html/glint/assets/img/blog/recent-post1.jpg	(from https://quomodosoft.com/html/glint/blog.html)
19:24:29	2226/2226	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jan%202020%2015:39:40%20GMT	https://quomodosoft.com/html/glint/assets/img/blog/recent-post2.jpg	C:/Users/kingh/Downloads/shii/Website%20IG/Bhatti/a/quomodosoft.com/html/glint/assets/img/blog/recent-post2.jpg	(from https://quomodosoft.com/html/glint/blog.html)
19:24:29	2159/2159	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jan%202020%2015:39:40%20GMT	https://quomodosoft.com/html/glint/assets/img/blog/recent-post3.jpg	C:/Users/kingh/Downloads/shii/Website%20IG/Bhatti/a/quomodosoft.com/html/glint/assets/img/blog/recent-post3.jpg	(from https://quomodosoft.com/html/glint/blog.html)
19:24:29	2362/2362	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jan%202020%2015:39:40%20GMT	https://quomodosoft.com/html/glint/assets/img/blog/recent-post4.jpg	C:/Users/kingh/Downloads/shii/Website%20IG/Bhatti/a/quomodosoft.com/html/glint/assets/img/blog/recent-post4.jpg	(from https://quomodosoft.com/html/glint/blog.html)
19:24:30	7040/7040	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jan%202020%2015:39:38%20GMT	https://quomodosoft.com/html/glint/assets/img/blog/Comment_1.jpg	C:/Users/kingh/Downloads/shii/Website%20IG/Bhatti/a/quomodosoft.com/html/glint/assets/img/blog/Comment_1.jpg	(from https://quomodosoft.com/html/glint/single-blog.html)
19:24:31	242800/242800	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Apr%202024%2014:24:25%20GMT	https://quomodosoft.com/html/glint/assets/img/blog/comment_1.jpg	C:/Users/kingh/Downloads/shii/Website%20IG/Bhatti/a/quomodosoft.com/html/glint/assets/img/blog/comment_1-2.jpg	(from https://quomodosoft.com/html/glint/single-blog.html)
19:24:33	100443/100443	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202020%2015:39:50%20GMT	https://quomodosoft.com/html/glint/assets/img/contact/contact-map.png	C:/Users/kingh/Downloads/shii/Website%20IG/Bhatti/a/quomodosoft.com/html/glint/assets/img/contact/contact-map.png	(from https://quomodosoft.com/html/glint/contact.html)
